Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP
Kevin Love,C,339.0,33.0,0.9012345679012346,0.048780487804878,0.3859649122807018,0.4724770642201835,0.43,0.5555555555555556,0.5470085470085471,0.392,0.1999999999999999,0.2076502732240437,0.493,0.553,0.2291666666666666,0.2288135593220339,0.838,0.2608695652173913,0.5545454545454546,0.489795918367347,0.2037037037037037,0.16,0.0714285714285714,0.2708333333333333,0.2799999999999999,0.4444444444444444,19.6,0.594,0.627,0.26,5.9,29.2,17.8,15.3,0.8,1.0,10.4,25.1,3.2,2.5,5.7,0.164,4.4,0.1,4.5,2.7,0.5838644866287931
Kyle Lowry,PG,340.0,35.0,0.7654320987654321,0.7682926829268293,0.3859649122807018,0.4587155963302752,0.44,0.5111111111111111,0.5213675213675214,0.377,0.2210526315789474,0.2131147540983606,0.539,0.555,0.2395833333333333,0.2372881355932203,0.851,0.108695652173913,0.3636363636363636,0.3061224489795918,0.6944444444444444,0.44,0.1071428571428571,0.5625000000000001,0.5599999999999999,0.4379084967320261,15.0,0.6,0.609,0.278,1.8,13.0,7.5,32.3,1.6,0.8,19.3,18.2,3.7,2.7,6.4,0.143,1.1,0.8,2.0,2.1,0.7499307191353748
Gabriel Lundberg,SG,341.0,27.0,0.037037037037037,0.0,0.1140350877192982,0.2201834862385321,0.263,0.1777777777777777,0.1709401709401709,0.375,0.0526315789473684,0.1530054644808743,0.182,0.342,0.0,0.0,0.0,0.108695652173913,0.1181818181818181,0.1224489795918367,0.2592592592592592,0.32,0.0,0.1666666666666666,0.36,0.1078431372549019,7.7,0.342,0.421,0.0,5.0,11.9,8.5,31.5,3.3,0.0,13.6,21.5,-0.1,0.1,0.0,-0.005,-5.3,0.5,-4.8,0.0,0.0183594291256754
Timothé Luwawu-Cabarrot,SF,342.0,26.0,0.6296296296296297,0.2195121951219512,0.1228070175438596,0.1651376146788991,0.398,0.1777777777777777,0.1965811965811965,0.361,0.0631578947368421,0.0655737704918032,0.469,0.516,0.0729166666666666,0.0677966101694915,0.854,0.0652173913043478,0.1181818181818181,0.108843537414966,0.074074074074074,0.12,0.0357142857142857,0.0833333333333333,0.3,0.1437908496732026,9.3,0.556,0.656,0.22,2.7,10.3,6.6,7.7,1.3,0.8,8.9,14.3,0.6,0.3,0.9,0.061,-2.3,-1.0,-3.3,-0.2,0.2411666897602882
Trey Lyles,PF,343.0,26.0,0.6049382716049382,0.18699186991869918,0.30701754385964913,0.3425076452599389,0.4703333333333333,0.2074074074074074,0.23646723646723644,0.329,0.2771929824561403,0.2586520947176685,0.553,0.5306666666666667,0.2673611111111111,0.2683615819209039,0.8123333333333335,0.2608695652173913,0.3606060606060606,0.35147392290249435,0.11111111111111106,0.14666666666666667,0.1428571428571428,0.20138888888888884,0.3133333333333333,0.34313725490196073,16.366666666666664,0.592,0.36866666666666664,0.422,5.966666666666666,21.233333333333334,13.366666666666667,8.866666666666667,0.8666666666666667,1.7666666666666666,9.566666666666668,20.266666666666666,1.5999999999999999,0.7999999999999999,2.3666666666666667,0.11233333333333333,0.5666666666666667,-0.9333333333333335,-0.43333333333333335,0.43333333333333335,0.36138053669576453
Théo Maledon,PG,344.0,20.0,0.6172839506172839,0.0853658536585365,0.2017543859649122,0.2844036697247706,0.375,0.2,0.2478632478632478,0.293,0.1578947368421052,0.180327868852459,0.449,0.445,0.15625,0.1694915254237288,0.79,0.0869565217391304,0.2,0.1768707482993197,0.2037037037037037,0.24,0.0714285714285714,0.2708333333333333,0.26,0.2320261437908496,10.6,0.5,0.473,0.315,2.2,12.8,7.4,18.5,1.7,1.1,15.3,20.3,-0.5,0.8,0.3,0.015,-3.7,-0.7,-4.4,-0.6,0.320008313703755
Sandro Mamukelashvili,PF,345.0,22.0,0.4938271604938271,0.0365853658536585,0.1228070175438596,0.128440366972477,0.496,0.1111111111111111,0.1111111111111111,0.423,0.0947368421052631,0.081967213114754,0.556,0.591,0.0416666666666666,0.0423728813559322,0.818,0.1956521739130435,0.1,0.1360544217687075,0.0462962962962962,0.08,0.0714285714285714,0.0833333333333333,0.1399999999999999,0.1241830065359477,14.7,0.618,0.452,0.191,9.3,12.0,10.7,7.4,1.1,2.1,10.7,14.6,0.8,0.3,1.1,0.135,0.6,-1.0,-0.3,0.2,0.1437231536649577
Terance Mann,SF,346.0,25.0,0.9876543209876544,0.4024390243902439,0.3596491228070175,0.3899082568807339,0.484,0.2,0.2222222222222222,0.365,0.3368421052631579,0.3278688524590163,0.535,0.539,0.1666666666666666,0.1694915254237288,0.78,0.2826086956521739,0.3636363636363636,0.3537414965986394,0.2407407407407407,0.2799999999999999,0.1071428571428571,0.2083333333333333,0.44,0.3529411764705882,13.4,0.572,0.301,0.238,4.9,14.3,9.7,13.1,1.2,0.8,9.9,16.0,3.1,2.4,5.5,0.113,-0.8,0.2,-0.6,0.8,0.8118331716779824
Tre Mann,PG,347.0,20.0,0.7283950617283951,0.3170731707317073,0.3421052631578947,0.4495412844036697,0.393,0.3555555555555555,0.3846153846153846,0.36,0.231578947368421,0.2896174863387978,0.421,0.476,0.1145833333333333,0.1186440677966101,0.793,0.0869565217391304,0.2181818181818181,0.1972789115646258,0.1388888888888888,0.32,0.0714285714285714,0.25,0.3399999999999999,0.3398692810457516,10.2,0.501,0.463,0.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22.0,-1.0,1.0,0.1,0.002,-3.3,-1.1,-4.4,-0.8,0.480739919634197
Boban Marjanović,C,348.0,33.0,0.2716049382716049,0.0,0.1578947368421052,0.1376146788990825,0.6,0.0,0.017094017094017,0.25,0.1894736842105263,0.1584699453551912,0.621,0.607,0.0625,0.0847457627118644,0.591,0.0652173913043478,0.1181818181818181,0.1156462585034013,0.0092592592592592,0.0,0.0357142857142857,0.1458333333333333,0.2,0.1405228758169934,18.5,0.615,0.057,0.314,6.9,27.0,16.9,4.8,0.0,2.1,15.8,33.3,-0.1,0.2,0.1,0.045,-3.2,-1.2,-4.4,-0.1,0.0455868089233753
Lauri Markkanen,SF,349.0,24.0,0.7407407407407407,0.7439024390243902,0.4473684210526315,0.5275229357798165,0.445,0.4888888888888889,0.5299145299145299,0.358,0.3052631578947368,0.2896174863387978,0.548,0.542,0.2395833333333333,0.2203389830508474,0.868,0.2173913043478261,0.4272727272727273,0.3877551020408163,0.1203703703703703,0.2799999999999999,0.1785714285714285,0.1875,0.42,0.4836601307189542,14.7,0.582,0.541,0.226,3.5,16.5,10.2,6.6,1.2,1.4,6.5,19.5,2.7,2.3,5.0,0.127,0.4,-0.1,0.4,1.1,0.6605237633365664
Naji Marshall,SF,350.0,24.0,0.6666666666666666,0.048780487804878,0.175438596491228,0.2247706422018348,0.405,0.0888888888888888,0.1623931623931624,0.2,0.1684210526315789,0.1639344262295081,0.537,0.444,0.1354166666666666,0.1440677966101694,0.796,0.1521739130434782,0.1727272727272727,0.1768707482993197,0.1018518518518518,0.24,0.0357142857142857,0.1666666666666666,0.26,0.1862745098039215,12.3,0.505,0.39,0.346,5.6,16.0,10.7,12.3,2.2,1.0,12.9,20.8,0.0,0.7,0.8,0.05,-2.7,-0.5,-3.2,-0.2,0.258556186781211
Caleb Martin,SF,351.0,26.0,0.7283950617283951,0.1463414634146341,0.3070175438596491,0.3119266055045871,0.507,0.2444444444444444,0.2222222222222222,0.413,0.2526315789473684,0.2349726775956284,0.565,0.585,0.125,0.135593220338983,0.763,0.2608695652173913,0.2454545454545454,0.2585034013605442,0.1018518518518518,0.4,0.1785714285714285,0.1875,0.3399999999999999,0.3006535947712418,14.8,0.611,0.378,0.227,5.9,13.0,9.5,7.0,2.1,2.3,10.3,16.3,1.9,2.1,4.0,0.139,0.1,0.9,1.1,1.1,0.4825065816821394
Cody Martin,SF,352.0,26.0,0.8641975308641975,0.1341463414634146,0.2543859649122806,0.2752293577981651,0.482,0.2,0.188034188034188,0.384,0.2105263157894736,0.2021857923497267,0.542,0.554,0.1145833333333333,0.1271186440677966,0.701,0.2608695652173913,0.2636363636363636,0.272108843537415,0.2314814814814814,0.48,0.1785714285714285,0.1875,0.32,0.2516339869281045,12.7,0.579,0.376,0.253,4.6,11.7,8.1,12.4,2.3,1.6,11.5,12.1,2.4,1.5,3.9,0.101,-1.2,0.7,-0.5,0.7,0.6548080920049881
Kelan Martin,SF,353.0,26.0,0.23456790123456783,0.008130081300813,0.14327485380116953,0.1972477064220183,0.2753333333333333,0.11111111111111106,0.15669515669515668,0.19666666666666666,0.11929824561403506,0.13479052823315113,0.337,0.31866666666666665,0.020833333333333332,0.0254237288135593,0.4613333333333333,0.10869565217391298,0.09090909090909083,0.1020408163265306,0.04629629629629626,0.12,0.0714285714285714,0.0694444444444444,0.16666666666666666,0.13071895424836596,2.5999999999999996,0.3253333333333333,0.40399999999999997,0.051,8.866666666666667,12.233333333333334,10.5,4.5,0.9333333333333332,1.1666666666666667,4.933333333333334,19.400000000000002,-0.10000000000000002,0.13333333333333333,0.03333333333333333,-0.12233333333333334,-6.566666666666666,-4.133333333333334,-10.666666666666666,-0.10000000000000002,0.10708512308900277
Kenyon Martin Jr.,SF,354.0,21.0,0.9629629629629628,0.024390243902439,0.3070175438596491,0.3027522935779816,0.533,0.1777777777777777,0.1794871794871795,0.357,0.2947368421052631,0.2459016393442623,0.617,0.591,0.1041666666666666,0.135593220338983,0.634,0.2173913043478261,0.2454545454545454,0.2585034013605442,0.1203703703703703,0.16,0.1785714285714285,0.1666666666666666,0.2799999999999999,0.2875816993464052,14.3,0.603,0.321,0.235,5.3,14.5,9.9,9.4,1.0,2.2,9.4,16.3,2.3,0.6,2.9,0.084,0.0,-1.2,-1.2,0.4,0.5802272412359706
Garrison Mathews,SG,355.0,25.0,0.7901234567901234,0.4024390243902439,0.2456140350877192,0.3256880733944954,0.399,0.4666666666666667,0.5042735042735044,0.36,0.0736842105263157,0.0655737704918032,0.6,0.55,0.2291666666666666,0.2372881355932203,0.794,0.108695652173913,0.2181818181818181,0.1972789115646258,0.0925925925925925,0.36,0.1428571428571428,0.125,0.52,0.326797385620915,11.0,0.602,0.837,0.39,2.0,10.2,6.1,5.3,1.6,1.3,7.1,14.4,2.2,0.5,2.8,0.078,-1.3,-1.0,-2.3,-0.1,0.6014618262435915
Dakota Mathias,SG,356.0,26.0,0.0617283950617283,0.0,0.0263157894736842,0.0458715596330275,0.333,0.0666666666666666,0.0854700854700854,0.333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0272727272727272,0.0204081632653061,0.0185185185185185,0.08,0.0,0.0,0.04,0.0326797385620915,11.0,0.5,1.0,0.0,0.0,13.4,6.5,8.0,3.0,0.0,0.0,15.4,0.0,0.0,0.0,0.114,-1.4,1.7,0.3,0.0,0.0057849521962034
Wesley Matthews,SG,357.0,35.0,0.5925925925925926,0.1707317073170731,0.1578947368421052,0.2064220183486238,0.395,0.2444444444444444,0.2735042735042735,0.338,0.0736842105263157,0.0710382513661202,0.54,0.516,0.0416666666666666,0.0508474576271186,0.786,0.1304347826086956,0.1181818181818181,0.1292517006802721,0.0648148148148148,0.2,0.0714285714285714,0.0833333333333333,0.36,0.1666666666666666,6.9,0.536,0.714,0.127,3.2,6.4,4.9,4.6,1.1,0.8,7.2,10.7,0.6,0.6,1.2,0.056,-3.0,-0.3,-3.3,-0.3,0.353470971317722
Tyrese Maxey,PG,358.0,21.0,0.9135802469135802,0.902439024390244,0.5614035087719298,0.6100917431192661,0.485,0.4,0.3504273504273504,0.427,0.4947368421052632,0.4972677595628414,0.512,0.552,0.2916666666666667,0.2796610169491525,0.866,0.0652173913043478,0.2636363636363636,0.217687074829932,0.3981481481481481,0.2799999999999999,0.1428571428571428,0.25,0.42,0.5718954248366013,16.2,0.594,0.311,0.247,1.1,8.9,5.1,19.1,1.0,1.1,7.4,20.2,5.4,1.9,7.3,0.132,1.3,-0.7,0.6,1.8,0.9295067202438686
Skylar Mays,SG,359.0,24.0,0.3333333333333333,0.0609756097560975,0.0964912280701754,0.1055045871559633,0.5,0.0666666666666666,0.0769230769230769,0.32,0.0947368421052631,0.0765027322404371,0.615,0.563,0.03125,0.0254237288135593,0.889,0.0434782608695652,0.0636363636363636,0.0612244897959183,0.0555555555555555,0.12,0.0,0.0833333333333333,0.06,0.0947712418300653,11.7,0.589,0.391,0.141,2.5,9.9,6.2,10.8,1.6,0.0,12.8,15.5,0.2,0.1,0.3,0.061,-1.2,-0.8,-2.0,0.0,0.0782527365941526
Miles McBride,PG,360.0,21.0,0.4814814814814814,0.024390243902439,0.0701754385964912,0.1238532110091743,0.296,0.0888888888888888,0.1452991452991453,0.25,0.0421052631578947,0.0546448087431694,0.375,0.375,0.0208333333333333,0.0254237288135593,0.667,0.0217391304347826,0.0909090909090909,0.0748299319727891,0.0925925925925925,0.16,0.0,0.0208333333333333,0.22,0.0718954248366013,6.1,0.393,0.63,0.111,1.1,11.2,6.1,15.9,1.9,0.3,4.2,13.9,-0.1,0.4,0.2,0.032,-5.5,1.0,-4.5,-0.2,0.1313911597616738
Mac McClung,PG,361.0,23.0,0.0,0.0,0.087719298245614,0.0458715596330275,1.0,0.0,0.0,0.0,0.1052631578947368,0.0546448087431694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.065359477124183,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.4,0.0,0.0,0.0,-0.251,-6.9,-8.4,-15.3,0.0,0.0013856172925038
Mac McClung,SG,361.0,23.0,0.0,0.0,0.175438596491228,0.2293577981651376,0.4,0.2222222222222222,0.2564102564102564,0.333,0.1052631578947368,0.1092896174863388,0.5,0.5,0.1041666666666666,0.0847457627118644,1.0,0.0,0.2727272727272727,0.2040816326530612,0.0925925925925925,0.4,0.3571428571428571,0.4166666666666667,1.0,0.196078431372549,4.7,0.551,0.6,0.2,0.0,14.6,7.3,6.0,2.2,4.0,26.9,14.5,0.0,0.0,0.0,-0.015,-8.6,-0.2,-8.8,0.0,0.01454898157129
Mac McClung,SG-PG,361.0,23.0,0.0123456790123456,0.0,0.131578947368421,0.1376146788990825,0.5,0.1111111111111111,0.1282051282051282,0.333,0.1052631578947368,0.081967213114754,0.667,0.583,0.0520833333333333,0.0423728813559322,1.0,0.0,0.1363636363636363,0.1020408163265306,0.0462962962962962,0.2,0.1785714285714285,0.3125,0.5,0.130718954248366,5.2,0.621,0.5,0.167,0.0,12.9,6.5,5.2,1.9,3.6,31.8,16.3,0.0,0.0,0.0,-0.045,-8.4,-1.2,-9.6,0.0,0.0117777469862823
CJ McCollum,SG,362.0,30.0,0.49794238683127573,0.5040650406504065,0.7660818713450291,0.863914373088685,0.463,0.6444444444444445,0.6410256410256411,0.38866666666666666,0.6105263157894737,0.6174863387978141,0.5113333333333333,0.541,0.20138888888888884,0.24011299435028244,0.685,0.18115942028985507,0.3181818181818182,0.2970521541950113,0.47530864197530853,0.45333333333333337,0.11904761904761903,0.4236111111111111,0.38666666666666666,0.7287581699346405,18.666666666666668,0.555,0.39966666666666667,0.15066666666666664,2.5666666666666664,11.566666666666668,6.933333333333334,26.633333333333336,1.6333333333333335,0.9,9.333333333333334,27.666666666666668,1.7333333333333334,0.6666666666666666,2.4,0.08700000000000001,3.4333333333333336,-1.2333333333333334,2.1999999999999997,1.4333333333333333,0.5066278693824765
T.J. McConnell,PG,363.0,29.0,0.3209876543209876,0.0975609756097561,0.3245614035087719,0.3532110091743119,0.481,0.0888888888888888,0.1025641025641025,0.303,0.3473684210526315,0.3551912568306011,0.514,0.505,0.0729166666666666,0.0762711864406779,0.826,0.1521739130434782,0.2363636363636363,0.2244897959183673,0.4537037037037037,0.44,0.1428571428571428,0.2291666666666666,0.4,0.2777777777777778,15.1,0.525,0.159,0.111,3.4,12.2,7.7,28.7,2.2,1.3,11.7,16.2,1.0,0.4,1.3,0.098,-0.4,1.4,0.9,0.5,0.2335111542192046
Jaden McDaniels,PF,364.0,21.0,0.8518518518518519,0.3780487804878049,0.3157894736842105,0.3623853211009174,0.46,0.2444444444444444,0.3076923076923077,0.317,0.2631578947368421,0.2349726775956284,0.579,0.532,0.0833333333333333,0.0847457627118644,0.803,0.2391304347826087,0.2818181818181818,0.2857142857142857,0.1018518518518518,0.2799999999999999,0.2857142857142857,0.2291666666666666,0.64,0.3006535947712418,10.3,0.553,0.455,0.128,4.4,13.2,8.7,6.1,1.4,2.9,11.4,15.3,0.7,1.7,2.4,0.065,-2.9,-0.1,-2.9,-0.4,0.6328114174864902
Jalen McDaniels,SF,365.0,24.0,0.6666666666666666,0.024390243902439,0.1929824561403509,0.2110091743119266,0.484,0.1555555555555555,0.1709401709401709,0.38,0.1578947368421052,0.1475409836065573,0.562,0.565,0.1041666666666666,0.1101694915254237,0.736,0.1521739130434782,0.2181818181818181,0.2108843537414966,0.1018518518518518,0.2,0.1428571428571428,0.1458333333333333,0.3399999999999999,0.2026143790849673,12.7,0.595,0.425,0.283,4.3,16.0,10.1,8.7,1.4,2.3,11.2,15.3,1.0,0.7,1.7,0.093,-1.9,-0.4,-2.3,-0.1,0.3149854510184287
Doug McDermott,PF,366.0,30.0,0.6172839506172839,0.6219512195121951,0.3684210526315789,0.4174311926605504,0.462,0.4666666666666667,0.4273504273504274,0.422,0.2210526315789474,0.2240437158469945,0.512,0.578,0.0833333333333333,0.0847457627118644,0.784,0.0869565217391304,0.1727272727272727,0.1564625850340136,0.1203703703703703,0.12,0.0357142857142857,0.1666666666666666,0.3,0.369281045751634,11.4,0.593,0.551,0.11,1.5,8.4,4.9,7.3,0.5,0.4,8.1,18.3,1.1,0.5,1.6,0.062,-0.4,-2.1,-2.5,-0.1,0.4312733822918109
JaVale McGee,C,367.0,34.0,0.9012345679012346,0.2073170731707317,0.3421052631578947,0.2844036697247706,0.629,0.0,0.0085470085470085,0.222,0.4105263157894737,0.3333333333333333,0.637,0.631,0.1458333333333333,0.1694915254237288,0.699,0.4782608695652174,0.4090909090909091,0.4557823129251701,0.0555555555555555,0.12,0.3928571428571429,0.2708333333333333,0.48,0.3006535947712418,22.6,0.651,0.02,0.319,15.3,29.7,22.7,5.4,0.9,6.1,15.8,22.8,2.4,2.6,4.9,0.201,-0.1,0.9,0.8,0.8,0.4107662463627545
Cameron McGriff,SF,368.0,24.0,0.0246913580246913,0.0,0.1491228070175438,0.2155963302752293,0.357,0.1555555555555555,0.1709401709401709,0.333,0.1052631578947368,0.1475409836065573,0.375,0.429,0.0729166666666666,0.059322033898305,1.0,0.4347826086956522,0.2727272727272727,0.3401360544217687,0.0925925925925925,0.0,0.1071428571428571,0.0,0.4599999999999999,0.15359477124183,12.5,0.47,0.429,0.143,13.8,22.3,17.9,9.4,0.0,2.1,0.0,14.0,0.1,0.0,0.1,0.097,-1.0,-3.0,-4.0,0.0,0.0205417763613689
Rodney McGruder,SG,369.0,30.0,0.6172839506172839,0.024390243902439,0.1666666666666666,0.2018348623853211,0.436,0.2444444444444444,0.2478632478632478,0.397,0.0842105263157894,0.081967213114754,0.506,0.564,0.0416666666666666,0.0423728813559322,0.731,0.1304347826086956,0.1454545454545454,0.1496598639455782,0.0833333333333333,0.16,0.0357142857142857,0.1041666666666666,0.22,0.1764705882352941,11.6,0.577,0.649,0.116,4.2,12.1,8.0,9.6,1.4,0.8,9.2,14.8,0.7,0.4,1.2,0.075,-0.7,-0.7,-1.4,0.1,0.2656228349729804
Alfonzo McKinnie,SF,370.0,29.0,0.1975308641975308,0.0365853658536585,0.1228070175438596,0.1651376146788991,0.393,0.1111111111111111,0.1367521367521367,0.333,0.0947368421052631,0.1092896174863388,0.441,0.467,0.0104166666666666,0.0423728813559322,0.25,0.1739130434782609,0.109090909090909,0.1292517006802721,0.0277777777777777,0.04,0.0714285714285714,0.0833333333333333,0.3,0.1143790849673202,5.6,0.457,0.443,0.131,7.1,10.9,9.0,3.2,0.5,1.3,9.8,15.3,-0.2,0.1,-0.1,-0.015,-5.6,-3.4,-9.0,-0.4,0.0748579742275183
JaQuori McLaughlin,PG,371.0,24.0,0.037037037037037,0.0,0.0,0.0229357798165137,0.0,0.0,0.0256410256410256,0.0,0.0,0.0163934426229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462962962962962,0.0,0.0,0.0,0.06,0.0,-2.9,0.0,0.5,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,8.2,0.0,0.0,0.0,-0.101,-9.4,-4.2,-13.6,0.0,0.0040875710128862
Jordan McLaughlin,PG,372.0,25.0,0.7530864197530864,0.0365853658536585,0.1228070175438596,0.146788990825688,0.44,0.0888888888888888,0.1196581196581196,0.318,0.1052631578947368,0.1038251366120218,0.53,0.508,0.0520833333333333,0.0508474576271186,0.75,0.0869565217391304,0.109090909090909,0.1020408163265306,0.2685185185185185,0.36,0.0714285714285714,0.125,0.18,0.1241830065359477,13.4,0.535,0.425,0.2,2.6,8.8,5.6,26.1,3.0,1.1,14.9,11.8,1.3,1.0,2.3,0.123,-1.2,1.6,0.4,0.6,0.3167867534986836
Ben McLemore,SG,373.0,28.0,0.7777777777777778,0.073170731707317,0.2982456140350877,0.3853211009174312,0.401,0.5333333333333333,0.5555555555555556,0.362,0.1052631578947368,0.1038251366120218,0.533,0.541,0.1145833333333333,0.1186440677966101,0.818,0.0434782608695652,0.1272727272727272,0.108843537414966,0.0833333333333333,0.24,0.0714285714285714,0.1875,0.32,0.3333333333333333,11.7,0.567,0.774,0.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,0.7,0.2,0.8,0.031,-0.7,-2.5,-3.2,-0.4,0.4513994734654288
De'Anthony Melton,SG,374.0,23.0,0.8888888888888888,0.1829268292682926,0.3333333333333333,0.4357798165137614,0.404,0.4222222222222222,0.4358974358974359,0.374,0.1999999999999999,0.2404371584699453,0.44,0.504,0.125,0.135593220338983,0.75,0.1956521739130435,0.3272727272727272,0.3061224489795918,0.25,0.5599999999999999,0.1785714285714285,0.3125,0.36,0.3529411764705882,15.2,0.529,0.535,0.173,4.0,17.1,10.4,16.0,3.0,2.1,13.0,21.3,0.9,2.8,3.7,0.107,0.3,1.6,1.9,1.6,0.5811625329084107
Sam Merrill,SG,375.0,25.0,0.0617283950617283,0.0,0.1140350877192982,0.18348623853211,0.333,0.2666666666666666,0.3247863247863248,0.304,0.0210526315789473,0.0109289617486338,1.0,0.479,0.03125,0.059322033898305,0.5,0.0434782608695652,0.0909090909090909,0.0816326530612245,0.0648148148148148,0.0,0.0,0.0625,0.1,0.1372549019607843,7.5,0.485,0.958,0.167,1.8,11.1,6.3,9.0,0.0,0.0,7.2,19.6,0.0,0.0,0.0,0.029,-2.2,-3.4,-5.6,-0.1,0.022758764029375
Chimezie Metu,C,376.0,24.0,0.7283950617283951,0.2439024390243902,0.2982456140350877,0.3440366972477064,0.452,0.2222222222222222,0.2649572649572649,0.306,0.2526315789473684,0.2404371584699453,0.555,0.516,0.125,0.1271186440677966,0.78,0.1304347826086956,0.4545454545454545,0.3809523809523809,0.0925925925925925,0.36,0.1785714285714285,0.2083333333333333,0.32,0.2908496732026144,13.4,0.546,0.414,0.203,2.9,25.9,14.3,6.9,1.9,2.2,11.1,18.5,0.1,1.4,1.5,0.056,-1.6,0.1,-1.5,0.2,0.4497367327144242
Khris Middleton,SF,377.0,30.0,0.8024691358024691,0.8048780487804879,0.5964912280701754,0.7110091743119266,0.443,0.5555555555555556,0.5641025641025641,0.373,0.4631578947368421,0.4863387978142076,0.494,0.522,0.40625,0.3728813559322034,0.89,0.1304347826086956,0.4363636363636363,0.3673469387755102,0.5,0.48,0.1071428571428571,0.6041666666666666,0.48,0.6568627450980392,18.1,0.577,0.425,0.285,2.1,15.3,8.8,25.5,1.7,0.8,14.2,26.7,3.2,2.2,5.3,0.119,1.9,-0.3,1.6,1.9,0.7521823472356934
C.J. Miles,SG,378.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-16.3,0.0,-16.3,0.0,0.0006928086462519
Patty Mills,SG,379.0,33.0,0.9876543209876544,0.5853658536585366,0.3508771929824561,0.4495412844036697,0.408,0.6222222222222222,0.5982905982905983,0.4,0.1263157894736842,0.1530054644808743,0.429,0.551,0.0625,0.059322033898305,0.814,0.0434782608695652,0.1545454545454545,0.1292517006802721,0.2129629629629629,0.24,0.0714285714285714,0.1875,0.2799999999999999,0.3725490196078431,10.4,0.563,0.715,0.074,0.9,6.2,3.6,10.6,1.1,0.6,8.2,16.4,1.9,0.9,2.8,0.058,-0.3,-1.4,-1.7,0.2,0.8220174587778855
Paul Millsap,C,380.0,36.0,0.25925925925925924,0.008130081300813,0.11988304093567247,0.15749235474006115,0.39999999999999997,0.051851851851851795,0.0883190883190883,0.2336666666666667,0.11929824561403506,0.1311475409836065,0.4703333333333333,0.435,0.05555555555555553,0.062146892655367166,0.7093333333333334,0.26811594202898553,0.18484848484848482,0.22675736961451243,0.07716049382716043,0.14666666666666667,0.1309523809523809,0.13888888888888887,0.4066666666666667,0.1154684095860566,10.566666666666666,0.4666666666666666,0.29633333333333334,0.214,12.4,19.266666666666666,15.9,9.666666666666666,1.5333333333333332,2.8000000000000003,14.4,16.866666666666664,0.03333333333333333,0.3,0.3333333333333333,0.057,-3.8000000000000003,0.09999999999999999,-3.6999999999999997,-0.10000000000000002,0.0900073899588933
